date;state_id;state_name;vaccine;dose_number;doses_administered_cumulative
2021-03-12T23:59:59+01:00;3;Niederösterreich;Other;3;0
2021-03-12T23:59:59+01:00;4;Oberösterreich;AstraZeneca;1;36564
2021-03-12T23:59:59+01:00;4;Oberösterreich;AstraZeneca;2;0
2021-03-12T23:59:59+01:00;4;Oberösterreich;AstraZeneca;3;0
2021-03-12T23:59:59+01:00;4;Oberösterreich;BioNTechPfizer;1;85818
2021-03-12T23:59:59+01:00;4;Oberösterreich;BioNTechPfizer;2;45165
2021-03-12T23:59:59+01:00;4;Oberösterreich;BioNTechPfizer;3;0
2021-03-12T23:59:59+01:00;4;Oberösterreich;Janssen;1;2
2021-03-12T23:59:59+01:00;4;Oberösterreich;Janssen;2;0
2021-03-12T23:59:59+01:00;4;Oberösterreich;Janssen;3;0
2021-03-12T23:59:59+01:00;4;Oberösterreich;Moderna;1;6970
2021-03-12T23:59:59+01:00;4;Oberösterreich;Moderna;2;2267
2021-03-12T23:59:59+01:00;4;Oberösterreich;Moderna;3;0
2021-03-12T23:59:59+01:00;4;Oberösterreich;Other;1;49
2021-03-12T23:59:59+01:00;4;Oberösterreich;Other;2;28
2021-03-12T23:59:59+01:00;4;Oberösterreich;Other;3;0
2021-03-12T23:59:59+01:00;5;Salzburg;AstraZeneca;1;10943
2021-03-12T23:59:59+01:00;5;Salzburg;AstraZeneca;2;3
2021-03-12T23:59:59+01:00;5;Salzburg;AstraZeneca;3;0
2021-03-12T23:59:59+01:00;5;Salzburg;BioNTechPfizer;1;34688
2021-03-12T23:59:59+01:00;5;Salzburg;BioNTechPfizer;2;14525
2021-03-12T23:59:59+01:00;5;Salzburg;BioNTechPfizer;3;0
2021-03-12T23:59:59+01:00;5;Salzburg;Janssen;1;0
2021-03-12T23:59:59+01:00;5;Salzburg;Janssen;2;0
2021-03-12T23:59:59+01:00;5;Salzburg;Janssen;3;0
2021-03-12T23:59:59+01:00;5;Salzburg;Moderna;1;1323
2021-03-12T23:59:59+01:00;5;Salzburg;Moderna;2;508
2021-03-12T23:59:59+01:00;5;Salzburg;Moderna;3;0
2021-03-12T23:59:59+01:00;5;Salzburg;Other;1;22
2021-03-12T23:59:59+01:00;5;Salzburg;Other;2;11
2021-03-12T23:59:59+01:00;5;Salzburg;Other;3;0
2021-03-12T23:59:59+01:00;6;Steiermark;AstraZeneca;1;25516
2021-03-12T23:59:59+01:00;6;Steiermark;AstraZeneca;2;0
2021-03-12T23:59:59+01:00;6;Steiermark;AstraZeneca;3;0
2021-03-12T23:59:59+01:00;6;Steiermark;BioNTechPfizer;1;73235
2021-03-12T23:59:59+01:00;6;Steiermark;BioNTechPfizer;2;38699
2021-03-12T23:59:59+01:00;6;Steiermark;BioNTechPfizer;3;0
2021-03-12T23:59:59+01:00;6;Steiermark;Janssen;1;1
2021-03-12T23:59:59+01:00;6;Steiermark;Janssen;2;0
2021-03-12T23:59:59+01:00;6;Steiermark;Janssen;3;0
2021-03-12T23:59:59+01:00;6;Steiermark;Moderna;1;4152
2021-03-12T23:59:59+01:00;6;Steiermark;Moderna;2;548
2021-03-12T23:59:59+01:00;6;Steiermark;Moderna;3;0
2021-03-12T23:59:59+01:00;6;Steiermark;Other;1;14
2021-03-12T23:59:59+01:00;6;Steiermark;Other;2;7
2021-03-12T23:59:59+01:00;6;Steiermark;Other;3;0
2021-03-12T23:59:59+01:00;7;Tirol;AstraZeneca;1;15670
2021-03-12T23:59:59+01:00;7;Tirol;AstraZeneca;2;1
2021-03-12T23:59:59+01:00;7;Tirol;AstraZeneca;3;0
2021-03-12T23:59:59+01:00;7;Tirol;BioNTechPfizer;1;63574
2021-03-12T23:59:59+01:00;7;Tirol;BioNTechPfizer;2;21489
2021-03-12T23:59:59+01:00;7;Tirol;BioNTechPfizer;3;1
2021-03-12T23:59:59+01:00;7;Tirol;Janssen;1;0
2021-03-12T23:59:59+01:00;7;Tirol;Janssen;2;0
2021-03-12T23:59:59+01:00;7;Tirol;Janssen;3;0
2021-03-12T23:59:59+01:00;7;Tirol;Moderna;1;3350
2021-03-12T23:59:59+01:00;7;Tirol;Moderna;2;2496
2021-03-12T23:59:59+01:00;7;Tirol;Moderna;3;0
2021-03-12T23:59:59+01:00;7;Tirol;Other;1;41
2021-03-12T23:59:59+01:00;7;Tirol;Other;2;21
2021-03-12T23:59:59+01:00;7;Tirol;Other;3;0
2021-03-12T23:59:59+01:00;8;Vorarlberg;AstraZeneca;1;13512
2021-03-12T23:59:59+01:00;8;Vorarlberg;AstraZeneca;2;0
2021-03-12T23:59:59+01:00;8;Vorarlberg;AstraZeneca;3;0
2021-03-12T23:59:59+01:00;8;Vorarlberg;BioNTechPfizer;1;27159
2021-03-12T23:59:59+01:00;8;Vorarlberg;BioNTechPfizer;2;12877
2021-03-12T23:59:59+01:00;8;Vorarlberg;BioNTechPfizer;3;1
2021-03-12T23:59:59+01:00;8;Vorarlberg;Janssen;1;0
2021-03-12T23:59:59+01:00;8;Vorarlberg;Janssen;2;0
2021-03-12T23:59:59+01:00;8;Vorarlberg;Janssen;3;0
2021-03-12T23:59:59+01:00;8;Vorarlberg;Moderna;1;2222
2021-03-12T23:59:59+01:00;8;Vorarlberg;Moderna;2;1410
2021-03-12T23:59:59+01:00;8;Vorarlberg;Moderna;3;0
2021-03-12T23:59:59+01:00;8;Vorarlberg;Other;1;32
2021-03-12T23:59:59+01:00;8;Vorarlberg;Other;2;15
2021-03-12T23:59:59+01:00;8;Vorarlberg;Other;3;0
2021-03-12T23:59:59+01:00;9;Wien;AstraZeneca;1;46272
2021-03-12T23:59:59+01:00;9;Wien;AstraZeneca;2;5
2021-03-12T23:59:59+01:00;9;Wien;AstraZeneca;3;0
2021-03-12T23:59:59+01:00;9;Wien;BioNTechPfizer;1;87218
2021-03-12T23:59:59+01:00;9;Wien;BioNTechPfizer;2;57084
2021-03-12T23:59:59+01:00;9;Wien;BioNTechPfizer;3;1
2021-03-12T23:59:59+01:00;9;Wien;Janssen;1;1
2021-03-12T23:59:59+01:00;9;Wien;Janssen;2;0
2021-03-12T23:59:59+01:00;9;Wien;Janssen;3;0
2021-03-12T23:59:59+01:00;9;Wien;Moderna;1;8599
2021-03-12T23:59:59+01:00;9;Wien;Moderna;2;1041
2021-03-12T23:59:59+01:00;9;Wien;Moderna;3;0
2021-03-12T23:59:59+01:00;9;Wien;Other;1;370
2021-03-12T23:59:59+01:00;9;Wien;Other;2;213
2021-03-12T23:59:59+01:00;9;Wien;Other;3;0
2021-03-12T23:59:59+01:00;10;Österreich;AstraZeneca;1;208148
2021-03-12T23:59:59+01:00;10;Österreich;AstraZeneca;2;13
2021-03-12T23:59:59+01:00;10;Österreich;AstraZeneca;3;0
2021-03-12T23:59:59+01:00;10;Österreich;BioNTechPfizer;1;523705
2021-03-12T23:59:59+01:00;10;Österreich;BioNTechPfizer;2;278207
2021-03-12T23:59:59+01:00;10;Österreich;BioNTechPfizer;3;19
2021-03-12T23:59:59+01:00;10;Österreich;Janssen;1;6
2021-03-12T23:59:59+01:00;10;Österreich;Janssen;2;0
2021-03-12T23:59:59+01:00;10;Österreich;Janssen;3;0
2021-03-12T23:59:59+01:00;10;Österreich;Moderna;1;36550
2021-03-12T23:59:59+01:00;10;Österreich;Moderna;2;9527
2021-03-12T23:59:59+01:00;10;Österreich;Moderna;3;0
2021-03-12T23:59:59+01:00;10;Österreich;Other;1;621
2021-03-12T23:59:59+01:00;10;Österreich;Other;2;333
2021-03-12T23:59:59+01:00;10;Österreich;Other;3;0
2021-03-13T23:59:59+01:00;0;NoState;AstraZeneca;1;3171
2021-03-13T23:59:59+01:00;0;NoState;AstraZeneca;2;1
2021-03-13T23:59:59+01:00;0;NoState;AstraZeneca;3;0
2021-03-13T23:59:59+01:00;0;NoState;BioNTechPfizer;1;5769
2021-03-13T23:59:59+01:00;0;NoState;BioNTechPfizer;2;3717
2021-03-13T23:59:59+01:00;0;NoState;BioNTechPfizer;3;2
2021-03-13T23:59:59+01:00;0;NoState;Janssen;1;1
2021-03-13T23:59:59+01:00;0;NoState;Janssen;2;0
2021-03-13T23:59:59+01:00;0;NoState;Janssen;3;0
2021-03-13T23:59:59+01:00;0;NoState;Moderna;1;366
2021-03-13T23:59:59+01:00;0;NoState;Moderna;2;140
2021-03-13T23:59:59+01:00;0;NoState;Moderna;3;0
2021-03-13T23:59:59+01:00;0;NoState;Other;1;40
2021-03-13T23:59:59+01:00;0;NoState;Other;2;14
2021-03-13T23:59:59+01:00;0;NoState;Other;3;0
2021-03-13T23:59:59+01:00;1;Burgenland;AstraZeneca;1;9494
2021-03-13T23:59:59+01:00;1;Burgenland;AstraZeneca;2;0
2021-03-13T23:59:59+01:00;1;Burgenland;AstraZeneca;3;0
2021-03-13T23:59:59+01:00;1;Burgenland;BioNTechPfizer;1;18742
2021-03-13T23:59:59+01:00;1;Burgenland;BioNTechPfizer;2;8968
2021-03-13T23:59:59+01:00;1;Burgenland;BioNTechPfizer;3;9
2021-03-13T23:59:59+01:00;1;Burgenland;Janssen;1;0
2021-03-13T23:59:59+01:00;1;Burgenland;Janssen;2;0
2021-03-13T23:59:59+01:00;1;Burgenland;Janssen;3;0
2021-03-13T23:59:59+01:00;1;Burgenland;Moderna;1;1139
2021-03-13T23:59:59+01:00;1;Burgenland;Moderna;2;22
2021-03-13T23:59:59+01:00;1;Burgenland;Moderna;3;0
2021-03-13T23:59:59+01:00;1;Burgenland;Other;1;3
2021-03-13T23:59:59+01:00;1;Burgenland;Other;2;1
2021-03-13T23:59:59+01:00;1;Burgenland;Other;3;0
2021-03-13T23:59:59+01:00;2;Kärnten;AstraZeneca;1;11921
2021-03-13T23:59:59+01:00;2;Kärnten;AstraZeneca;2;0
2021-03-13T23:59:59+01:00;2;Kärnten;AstraZeneca;3;0
2021-03-13T23:59:59+01:00;2;Kärnten;BioNTechPfizer;1;34834
2021-03-13T23:59:59+01:00;2;Kärnten;BioNTechPfizer;2;21378
2021-03-13T23:59:59+01:00;2;Kärnten;BioNTechPfizer;3;5
2021-03-13T23:59:59+01:00;2;Kärnten;Janssen;1;0
2021-03-13T23:59:59+01:00;2;Kärnten;Janssen;2;0
2021-03-13T23:59:59+01:00;2;Kärnten;Janssen;3;0
2021-03-13T23:59:59+01:00;2;Kärnten;Moderna;1;2828
2021-03-13T23:59:59+01:00;2;Kärnten;Moderna;2;538
2021-03-13T23:59:59+01:00;2;Kärnten;Moderna;3;0
2021-03-13T23:59:59+01:00;2;Kärnten;Other;1;11
2021-03-13T23:59:59+01:00;2;Kärnten;Other;2;6
2021-03-13T23:59:59+01:00;2;Kärnten;Other;3;0
2021-03-13T23:59:59+01:00;3;Niederösterreich;AstraZeneca;1;41075
2021-03-13T23:59:59+01:00;3;Niederösterreich;AstraZeneca;2;3
2021-03-13T23:59:59+01:00;3;Niederösterreich;AstraZeneca;3;0
2021-03-13T23:59:59+01:00;3;Niederösterreich;BioNTechPfizer;1;96076
2021-03-13T23:59:59+01:00;3;Niederösterreich;BioNTechPfizer;2;57182
2021-03-13T23:59:59+01:00;3;Niederösterreich;BioNTechPfizer;3;0
2021-03-13T23:59:59+01:00;3;Niederösterreich;Janssen;1;1
2021-03-13T23:59:59+01:00;3;Niederösterreich;Janssen;2;0
2021-03-13T23:59:59+01:00;3;Niederösterreich;Janssen;3;0
2021-03-13T23:59:59+01:00;3;Niederösterreich;Moderna;1;5622
2021-03-13T23:59:59+01:00;3;Niederösterreich;Moderna;2;558
2021-03-13T23:59:59+01:00;3;Niederösterreich;Moderna;3;0
2021-03-13T23:59:59+01:00;3;Niederösterreich;Other;1;41
2021-03-13T23:59:59+01:00;3;Niederösterreich;Other;2;19
2021-03-13T23:59:59+01:00;3;Niederösterreich;Other;3;0
2021-03-13T23:59:59+01:00;4;Oberösterreich;AstraZeneca;1;38322
2021-03-13T23:59:59+01:00;4;Oberösterreich;AstraZeneca;2;0
2021-03-13T23:59:59+01:00;4;Oberösterreich;AstraZeneca;3;0
2021-03-13T23:59:59+01:00;4;Oberösterreich;BioNTechPfizer;1;88311
2021-03-13T23:59:59+01:00;4;Oberösterreich;BioNTechPfizer;2;45248
2021-03-13T23:59:59+01:00;4;Oberösterreich;BioNTechPfizer;3;0
2021-03-13T23:59:59+01:00;4;Oberösterreich;Janssen;1;2
2021-03-13T23:59:59+01:00;4;Oberösterreich;Janssen;2;0
2021-03-13T23:59:59+01:00;4;Oberösterreich;Janssen;3;0
2021-03-13T23:59:59+01:00;4;Oberösterreich;Moderna;1;7032
2021-03-13T23:59:59+01:00;4;Oberösterreich;Moderna;2;2269
2021-03-13T23:59:59+01:00;4;Oberösterreich;Moderna;3;0
2021-03-13T23:59:59+01:00;4;Oberösterreich;Other;1;49
2021-03-13T23:59:59+01:00;4;Oberösterreich;Other;2;28
2021-03-13T23:59:59+01:00;4;Oberösterreich;Other;3;0
2021-03-13T23:59:59+01:00;5;Salzburg;AstraZeneca;1;11176
2021-03-13T23:59:59+01:00;5;Salzburg;AstraZeneca;2;3
2021-03-13T23:59:59+01:00;5;Salzburg;AstraZeneca;3;0
2021-03-13T23:59:59+01:00;5;Salzburg;BioNTechPfizer;1;36027
2021-03-13T23:59:59+01:00;5;Salzburg;BioNTechPfizer;2;14580
2021-03-13T23:59:59+01:00;5;Salzburg;BioNTechPfizer;3;0
2021-03-13T23:59:59+01:00;5;Salzburg;Janssen;1;0
2021-03-13T23:59:59+01:00;5;Salzburg;Janssen;2;0
2021-03-13T23:59:59+01:00;5;Salzburg;Janssen;3;0
2021-03-13T23:59:59+01:00;5;Salzburg;Moderna;1;1566
2021-03-13T23:59:59+01:00;5;Salzburg;Moderna;2;509
2021-03-13T23:59:59+01:00;5;Salzburg;Moderna;3;0
2021-03-13T23:59:59+01:00;5;Salzburg;Other;1;23
2021-03-13T23:59:59+01:00;5;Salzburg;Other;2;11
2021-03-13T23:59:59+01:00;5;Salzburg;Other;3;0
2021-03-13T23:59:59+01:00;6;Steiermark;AstraZeneca;1;27372
2021-03-13T23:59:59+01:00;6;Steiermark;AstraZeneca;2;0
2021-03-13T23:59:59+01:00;6;Steiermark;AstraZeneca;3;0
2021-03-13T23:59:59+01:00;6;Steiermark;BioNTechPfizer;1;73459
2021-03-13T23:59:59+01:00;6;Steiermark;BioNTechPfizer;2;39472
2021-03-13T23:59:59+01:00;6;Steiermark;BioNTechPfizer;3;0
2021-03-13T23:59:59+01:00;6;Steiermark;Janssen;1;1
2021-03-13T23:59:59+01:00;6;Steiermark;Janssen;2;0
2021-03-13T23:59:59+01:00;6;Steiermark;Janssen;3;0
2021-03-13T23:59:59+01:00;6;Steiermark;Moderna;1;4887
2021-03-13T23:59:59+01:00;6;Steiermark;Moderna;2;556
2021-03-13T23:59:59+01:00;6;Steiermark;Moderna;3;0
2021-03-13T23:59:59+01:00;6;Steiermark;Other;1;14
2021-03-13T23:59:59+01:00;6;Steiermark;Other;2;7
2021-03-13T23:59:59+01:00;6;Steiermark;Other;3;0
2021-03-13T23:59:59+01:00;7;Tirol;AstraZeneca;1;15703
2021-03-13T23:59:59+01:00;7;Tirol;AstraZeneca;2;1
2021-03-13T23:59:59+01:00;7;Tirol;AstraZeneca;3;0
2021-03-13T23:59:59+01:00;7;Tirol;BioNTechPfizer;1;82462
2021-03-13T23:59:59+01:00;7;Tirol;BioNTechPfizer;2;23122
2021-03-13T23:59:59+01:00;7;Tirol;BioNTechPfizer;3;1
2021-03-13T23:59:59+01:00;7;Tirol;Janssen;1;0
2021-03-13T23:59:59+01:00;7;Tirol;Janssen;2;0
2021-03-13T23:59:59+01:00;7;Tirol;Janssen;3;0
2021-03-13T23:59:59+01:00;7;Tirol;Moderna;1;3353
2021-03-13T23:59:59+01:00;7;Tirol;Moderna;2;2496
2021-03-13T23:59:59+01:00;7;Tirol;Moderna;3;0
2021-03-13T23:59:59+01:00;7;Tirol;Other;1;41
2021-03-13T23:59:59+01:00;7;Tirol;Other;2;21
2021-03-13T23:59:59+01:00;7;Tirol;Other;3;0
2021-03-13T23:59:59+01:00;8;Vorarlberg;AstraZeneca;1;17983
2021-03-13T23:59:59+01:00;8;Vorarlberg;AstraZeneca;2;1
2021-03-13T23:59:59+01:00;8;Vorarlberg;AstraZeneca;3;0
2021-03-13T23:59:59+01:00;8;Vorarlberg;BioNTechPfizer;1;27171
2021-03-13T23:59:59+01:00;8;Vorarlberg;BioNTechPfizer;2;12881
2021-03-13T23:59:59+01:00;8;Vorarlberg;BioNTechPfizer;3;1
2021-03-13T23:59:59+01:00;8;Vorarlberg;Janssen;1;0
2021-03-13T23:59:59+01:00;8;Vorarlberg;Janssen;2;0
2021-03-13T23:59:59+01:00;8;Vorarlberg;Janssen;3;0
2021-03-13T23:59:59+01:00;8;Vorarlberg;Moderna;1;2222
2021-03-13T23:59:59+01:00;8;Vorarlberg;Moderna;2;1411
2021-03-13T23:59:59+01:00;8;Vorarlberg;Moderna;3;0
2021-03-13T23:59:59+01:00;8;Vorarlberg;Other;1;32
2021-03-13T23:59:59+01:00;8;Vorarlberg;Other;2;17
2021-03-13T23:59:59+01:00;8;Vorarlberg;Other;3;0
2021-03-13T23:59:59+01:00;9;Wien;AstraZeneca;1;49430
2021-03-13T23:59:59+01:00;9;Wien;AstraZeneca;2;5
2021-03-13T23:59:59+01:00;9;Wien;AstraZeneca;3;0
2021-03-13T23:59:59+01:00;9;Wien;BioNTechPfizer;1;89044
2021-03-13T23:59:59+01:00;9;Wien;BioNTechPfizer;2;57521
2021-03-13T23:59:59+01:00;9;Wien;BioNTechPfizer;3;1
2021-03-13T23:59:59+01:00;9;Wien;Janssen;1;1
2021-03-13T23:59:59+01:00;9;Wien;Janssen;2;0
2021-03-13T23:59:59+01:00;9;Wien;Janssen;3;0
2021-03-13T23:59:59+01:00;9;Wien;Moderna;1;8849
2021-03-13T23:59:59+01:00;9;Wien;Moderna;2;1046
2021-03-13T23:59:59+01:00;9;Wien;Moderna;3;0
2021-03-13T23:59:59+01:00;9;Wien;Other;1;380
2021-03-13T23:59:59+01:00;9;Wien;Other;2;219
2021-03-13T23:59:59+01:00;9;Wien;Other;3;0
2021-03-13T23:59:59+01:00;10;Österreich;AstraZeneca;1;225647
2021-03-13T23:59:59+01:00;10;Österreich;AstraZeneca;2;14
2021-03-13T23:59:59+01:00;10;Österreich;AstraZeneca;3;0
2021-03-13T23:59:59+01:00;10;Österreich;BioNTechPfizer;1;551895
2021-03-13T23:59:59+01:00;10;Österreich;BioNTechPfizer;2;284069
2021-03-13T23:59:59+01:00;10;Österreich;BioNTechPfizer;3;19
2021-03-13T23:59:59+01:00;10;Österreich;Janssen;1;6
2021-03-13T23:59:59+01:00;10;Österreich;Janssen;2;0
2021-03-13T23:59:59+01:00;10;Österreich;Janssen;3;0
2021-03-13T23:59:59+01:00;10;Österreich;Moderna;1;37864
2021-03-13T23:59:59+01:00;10;Österreich;Moderna;2;9545
2021-03-13T23:59:59+01:00;10;Österreich;Moderna;3;0
2021-03-13T23:59:59+01:00;10;Österreich;Other;1;634
2021-03-13T23:59:59+01:00;10;Österreich;Other;2;343
2021-03-13T23:59:59+01:00;10;Österreich;Other;3;0
2021-03-14T23:59:59+01:00;0;NoState;AstraZeneca;1;3268
2021-03-14T23:59:59+01:00;0;NoState;AstraZeneca;2;1
2021-03-14T23:59:59+01:00;0;NoState;AstraZeneca;3;0
2021-03-14T23:59:59+01:00;0;NoState;BioNTechPfizer;1;5978
2021-03-14T23:59:59+01:00;0;NoState;BioNTechPfizer;2;3765
2021-03-14T23:59:59+01:00;0;NoState;BioNTechPfizer;3;2
2021-03-14T23:59:59+01:00;0;NoState;Janssen;1;1
2021-03-14T23:59:59+01:00;0;NoState;Janssen;2;0
2021-03-14T23:59:59+01:00;0;NoState;Janssen;3;0
2021-03-14T23:59:59+01:00;0;NoState;Moderna;1;371
2021-03-14T23:59:59+01:00;0;NoState;Moderna;2;141
2021-03-14T23:59:59+01:00;0;NoState;Moderna;3;0
2021-03-14T23:59:59+01:00;0;NoState;Other;1;40
2021-03-14T23:59:59+01:00;0;NoState;Other;2;15
2021-03-14T23:59:59+01:00;0;NoState;Other;3;0
2021-03-14T23:59:59+01:00;1;Burgenland;AstraZeneca;1;12300
2021-03-14T23:59:59+01:00;1;Burgenland;AstraZeneca;2;0
2021-03-14T23:59:59+01:00;1;Burgenland;AstraZeneca;3;0
2021-03-14T23:59:59+01:00;1;Burgenland;BioNTechPfizer;1;18746
2021-03-14T23:59:59+01:00;1;Burgenland;BioNTechPfizer;2;8968
2021-03-14T23:59:59+01:00;1;Burgenland;BioNTechPfizer;3;9
2021-03-14T23:59:59+01:00;1;Burgenland;Janssen;1;0
2021-03-14T23:59:59+01:00;1;Burgenland;Janssen;2;0
2021-03-14T23:59:59+01:00;1;Burgenland;Janssen;3;0
2021-03-14T23:59:59+01:00;1;Burgenland;Moderna;1;1139
2021-03-14T23:59:59+01:00;1;Burgenland;Moderna;2;22
2021-03-14T23:59:59+01:00;1;Burgenland;Moderna;3;0
2021-03-14T23:59:59+01:00;1;Burgenland;Other;1;3
2021-03-14T23:59:59+01:00;1;Burgenland;Other;2;1
2021-03-14T23:59:59+01:00;1;Burgenland;Other;3;0
2021-03-14T23:59:59+01:00;2;Kärnten;AstraZeneca;1;13827
2021-03-14T23:59:59+01:00;2;Kärnten;AstraZeneca;2;0
2021-03-14T23:59:59+01:00;2;Kärnten;AstraZeneca;3;0
2021-03-14T23:59:59+01:00;2;Kärnten;BioNTechPfizer;1;36521
2021-03-14T23:59:59+01:00;2;Kärnten;BioNTechPfizer;2;23544
2021-03-14T23:59:59+01:00;2;Kärnten;BioNTechPfizer;3;5
2021-03-14T23:59:59+01:00;2;Kärnten;Janssen;1;0
2021-03-14T23:59:59+01:00;2;Kärnten;Janssen;2;0
2021-03-14T23:59:59+01:00;2;Kärnten;Janssen;3;0
2021-03-14T23:59:59+01:00;2;Kärnten;Moderna;1;2832
2021-03-14T23:59:59+01:00;2;Kärnten;Moderna;2;538
2021-03-14T23:59:59+01:00;2;Kärnten;Moderna;3;0
2021-03-14T23:59:59+01:00;2;Kärnten;Other;1;11
2021-03-14T23:59:59+01:00;2;Kärnten;Other;2;6
2021-03-14T23:59:59+01:00;2;Kärnten;Other;3;0
2021-03-14T23:59:59+01:00;3;Niederösterreich;AstraZeneca;1;41824
2021-03-14T23:59:59+01:00;3;Niederösterreich;AstraZeneca;2;3
2021-03-14T23:59:59+01:00;3;Niederösterreich;AstraZeneca;3;0
2021-03-14T23:59:59+01:00;3;Niederösterreich;BioNTechPfizer;1;96773
2021-03-14T23:59:59+01:00;3;Niederösterreich;BioNTechPfizer;2;57396
2021-03-14T23:59:59+01:00;3;Niederösterreich;BioNTechPfizer;3;0
2021-03-14T23:59:59+01:00;3;Niederösterreich;Janssen;1;1
2021-03-14T23:59:59+01:00;3;Niederösterreich;Janssen;2;0
2021-03-14T23:59:59+01:00;3;Niederösterreich;Janssen;3;0
2021-03-14T23:59:59+01:00;3;Niederösterreich;Moderna;1;5622
2021-03-14T23:59:59+01:00;3;Niederösterreich;Moderna;2;558
2021-03-14T23:59:59+01:00;3;Niederösterreich;Moderna;3;0
2021-03-14T23:59:59+01:00;3;Niederösterreich;Other;1;41
2021-03-14T23:59:59+01:00;3;Niederösterreich;Other;2;20
2021-03-14T23:59:59+01:00;3;Niederösterreich;Other;3;0
2021-03-14T23:59:59+01:00;4;Oberösterreich;AstraZeneca;1;38375
2021-03-14T23:59:59+01:00;4;Oberösterreich;AstraZeneca;2;0
2021-03-14T23:59:59+01:00;4;Oberösterreich;AstraZeneca;3;0
2021-03-14T23:59:59+01:00;4;Oberösterreich;BioNTechPfizer;1;89206
2021-03-14T23:59:59+01:00;4;Oberösterreich;BioNTechPfizer;2;45249
2021-03-14T23:59:59+01:00;4;Oberösterreich;BioNTechPfizer;3;0
2021-03-14T23:59:59+01:00;4;Oberösterreich;Janssen;1;2
2021-03-14T23:59:59+01:00;4;Oberösterreich;Janssen;2;0
2021-03-14T23:59:59+01:00;4;Oberösterreich;Janssen;3;0
2021-03-14T23:59:59+01:00;4;Oberösterreich;Moderna;1;7054
2021-03-14T23:59:59+01:00;4;Oberösterreich;Moderna;2;2270
2021-03-14T23:59:59+01:00;4;Oberösterreich;Moderna;3;0
2021-03-14T23:59:59+01:00;4;Oberösterreich;Other;1;49
2021-03-14T23:59:59+01:00;4;Oberösterreich;Other;2;28
2021-03-14T23:59:59+01:00;4;Oberösterreich;Other;3;0
2021-03-14T23:59:59+01:00;5;Salzburg;AstraZeneca;1;11185
2021-03-14T23:59:59+01:00;5;Salzburg;AstraZeneca;2;3
2021-03-14T23:59:59+01:00;5;Salzburg;AstraZeneca;3;0
2021-03-14T23:59:59+01:00;5;Salzburg;BioNTechPfizer;1;36285
2021-03-14T23:59:59+01:00;5;Salzburg;BioNTechPfizer;2;14582
2021-03-14T23:59:59+01:00;5;Salzburg;BioNTechPfizer;3;0
2021-03-14T23:59:59+01:00;5;Salzburg;Janssen;1;0
2021-03-14T23:59:59+01:00;5;Salzburg;Janssen;2;0
2021-03-14T23:59:59+01:00;5;Salzburg;Janssen;3;0
2021-03-14T23:59:59+01:00;5;Salzburg;Moderna;1;1813
2021-03-14T23:59:59+01:00;5;Salzburg;Moderna;2;509
2021-03-14T23:59:59+01:00;5;Salzburg;Moderna;3;0
2021-03-14T23:59:59+01:00;5;Salzburg;Other;1;23
2021-03-14T23:59:59+01:00;5;Salzburg;Other;2;14
2021-03-14T23:59:59+01:00;5;Salzburg;Other;3;0
2021-03-14T23:59:59+01:00;6;Steiermark;AstraZeneca;1;27482
2021-03-14T23:59:59+01:00;6;Steiermark;AstraZeneca;2;0
2021-03-14T23:59:59+01:00;6;Steiermark;AstraZeneca;3;0
2021-03-14T23:59:59+01:00;6;Steiermark;BioNTechPfizer;1;73488
2021-03-14T23:59:59+01:00;6;Steiermark;BioNTechPfizer;2;39496
2021-03-14T23:59:59+01:00;6;Steiermark;BioNTechPfizer;3;0
2021-03-14T23:59:59+01:00;6;Steiermark;Janssen;1;1
2021-03-14T23:59:59+01:00;6;Steiermark;Janssen;2;0
2021-03-14T23:59:59+01:00;6;Steiermark;Janssen;3;0
2021-03-14T23:59:59+01:00;6;Steiermark;Moderna;1;4892
2021-03-14T23:59:59+01:00;6;Steiermark;Moderna;2;556
2021-03-14T23:59:59+01:00;6;Steiermark;Moderna;3;0
2021-03-14T23:59:59+01:00;6;Steiermark;Other;1;14
2021-03-14T23:59:59+01:00;6;Steiermark;Other;2;7
2021-03-14T23:59:59+01:00;6;Steiermark;Other;3;0
2021-03-14T23:59:59+01:00;7;Tirol;AstraZeneca;1;16166
2021-03-14T23:59:59+01:00;7;Tirol;AstraZeneca;2;1
2021-03-14T23:59:59+01:00;7;Tirol;AstraZeneca;3;0
2021-03-14T23:59:59+01:00;7;Tirol;BioNTechPfizer;1;93148
2021-03-14T23:59:59+01:00;7;Tirol;BioNTechPfizer;2;23266
2021-03-14T23:59:59+01:00;7;Tirol;BioNTechPfizer;3;1
2021-03-14T23:59:59+01:00;7;Tirol;Janssen;1;0
2021-03-14T23:59:59+01:00;7;Tirol;Janssen;2;0
2021-03-14T23:59:59+01:00;7;Tirol;Janssen;3;0
2021-03-14T23:59:59+01:00;7;Tirol;Moderna;1;3353
2021-03-14T23:59:59+01:00;7;Tirol;Moderna;2;2496
2021-03-14T23:59:59+01:00;7;Tirol;Moderna;3;0
2021-03-14T23:59:59+01:00;7;Tirol;Other;1;41
2021-03-14T23:59:59+01:00;7;Tirol;Other;2;22
2021-03-14T23:59:59+01:00;7;Tirol;Other;3;0
2021-03-14T23:59:59+01:00;8;Vorarlberg;AstraZeneca;1;18391
